,loss,val_loss
0,0.028392523527145386,0.0016839756863191724
1,0.010293235071003437,0.0012550681130960584
2,0.008675865828990936,0.0017090082401409745
3,0.007752221077680588,0.0012574793072417378
4,0.006601518485695124,0.0027433920186012983
5,0.006296107545495033,0.0012237443588674068
6,0.005608384497463703,0.0019221074180677533
7,0.005401119124144316,0.001809508423320949
8,0.004836875479668379,0.0011160149006173015
9,0.004551244433969259,0.0015662765363231301
10,0.004224427975714207,0.0005292792920954525
11,0.004021388944238424,0.0016604517586529255
12,0.0038684557657688856,0.0013775129336863756
13,0.0033884875010699034,0.0013376765418797731
14,0.0033544963225722313,0.0012029324425384402
15,0.0031218004878610373,0.0017997020622715354
16,0.0029680952429771423,0.000894649070687592
17,0.0029594670049846172,0.0005629860679619014
18,0.0028731098864227533,0.0010107277194038033
19,0.00266083050519228,0.0013086225371807814
20,0.0025667804293334484,0.0005073929787613451
21,0.0024982516188174486,0.0015976647846400738
22,0.0023692711256444454,0.0007036464521661401
23,0.0024085803888738155,0.0016402805922552943
24,0.002376656047999859,0.0005147199844941497
25,0.0023372049909085035,0.00040309701580554247
26,0.0023577269166707993,0.0004891724674962461
27,0.0021939396392554045,0.00047614474897272885
28,0.0022331615909934044,0.0005142214940860868
29,0.0020920841488987207,0.0005350428982637823
30,0.0020223185420036316,0.0005216518184170127
31,0.0020334203727543354,0.0005072973435744643
32,0.0019106315448880196,0.0008782766526564956
33,0.001958571607246995,0.0005475972429849207
34,0.0019183005206286907,0.0007656822563149035
35,0.0017814252059906721,0.00042729542474262416
36,0.0018077337881550193,0.00044371458352543414
37,0.0018318495713174343,0.0007490544230677187
38,0.0017458639340475202,0.00043379850103519857
39,0.0016750606009736657,0.0004111077869310975
40,0.00165892846416682,0.00034553176374174654
41,0.0016538746422156692,0.0004619683022610843
42,0.0016435199650004506,0.0008923358400352299
43,0.0015828418545424938,0.0003199883794877678
44,0.0015575310681015253,0.00036342866951599717
45,0.0016091973520815372,0.00028554609161801636
46,0.0015720893861725926,0.0008517209789715707
47,0.0016080066561698914,0.00039656879380345345
48,0.0015136983711272478,0.0003631852741818875
49,0.0014469632878899574,0.0004449489351827651
50,0.001491668401286006,0.0004979975055903196
51,0.0014554023509845138,0.000446248275693506
52,0.0013910898705944419,0.0003135041333734989
53,0.0013631879119202495,0.00040503963828086853
54,0.0013390399981290102,0.0002499651745893061
55,0.001305270823650062,0.0005269501125440001
56,0.001410996657796204,0.000718636263627559
57,0.0013390601379796863,0.0008730604313313961
58,0.0013198533561080694,0.0004756143898703158
59,0.0013413532869890332,0.0005935421795584261
60,0.0013467659009620547,0.00022906908998265862
61,0.001334651024080813,0.000230573263252154
62,0.0012469278881326318,0.000645097519736737
63,0.0012873639352619648,0.00069591955980286
64,0.0012563621858134866,0.001113455044105649
65,0.0012180223129689693,0.0002982136211358011
66,0.0012316438369452953,0.0006664669490419328
67,0.0012221618089824915,0.00040462525794282556
68,0.0011699255555868149,0.0005349124548956752
69,0.0011963670840486884,0.0003307961451355368
70,0.0011532946955412626,0.00037264684215188026
71,0.0012051049852743745,0.00025174295296892524
72,0.0011511958437040448,0.00041928276186808944
73,0.0011254239361733198,0.0002487660094629973
74,0.001227381988428533,0.000283806468360126
75,0.0011778781190514565,0.0005477974191308022
76,0.0011057783849537373,0.00030880968552082777
77,0.001105255214497447,0.0002679448516573757
78,0.0010914155282080173,0.00022517041361425072
79,0.0011014300398528576,0.0006295940256677568
80,0.0011352974688634276,0.0002585228066891432
81,0.0011214271653443575,0.0002342776133446023
82,0.0011470866156741977,0.0005764482193626463
83,0.001134666963480413,0.0004874953010585159
84,0.0010615073842927814,0.0009446378680877388
85,0.0010813834378495812,0.00040656497003510594
86,0.0010430112015455961,0.0004884784575551748
87,0.001051774132065475,0.00041202231659553945
88,0.001012505148537457,0.0002752270083874464
89,0.0010271910578012466,0.00044632182107307017
90,0.001060732058249414,0.0009479990694671869
91,0.0010672713397070765,0.0006379536353051662
92,0.0010032004211097956,0.0002891049371100962
93,0.0010581215610727668,0.00023728232190478593
94,0.001137182000093162,0.0005090541089884937
95,0.0010888922261074185,0.0001973621256183833
96,0.0010374280391260982,0.0004441571654751897
97,0.0010779964504763484,0.00033465377055108547
98,0.001021352712996304,0.0002364626998314634
99,0.0010213323403149843,0.000928140536416322
100,0.0009885185863822699,0.0007206467562355101
101,0.0010312265949323773,0.0004660302947741002
102,0.0010539585491642356,0.00023997420794330537
103,0.0010371925309300423,0.00024184590438380837
104,0.0009629399282857776,0.0003250216250307858
105,0.0009579138131812215,0.0004551027377601713
106,0.000989157473668456,0.0005139142158441246
107,0.0011053896741941571,0.0002793443272821605
108,0.0009686888661235571,0.00028291542548686266
109,0.0010351029923185706,0.0006739902310073376
110,0.0010431574191898108,0.0004804795316886157
111,0.0010257984977215528,0.0002625906781759113
112,0.0009518726728856564,0.0002137012197636068
113,0.0009997815359383821,0.000370788446161896
114,0.0010320460423827171,0.0004371883987914771
115,0.0009511073003523052,0.0002293182333232835
116,0.0009529510280117393,0.00031334435334429145
117,0.001008995226584375,0.00017668161308392882
118,0.0009768850868567824,0.0002364607062190771
119,0.0009514833218418062,0.00031361854053102434
120,0.0009752923506312072,0.00034266122383996844
121,0.0010009402176365256,0.0003374060324858874
122,0.0010683386353775859,0.00023181930009741336
123,0.0010198378004133701,0.0002648817317094654
124,0.001011435640975833,0.00023555249208584428
125,0.0009200311615131795,0.00027701008366420865
126,0.0009080602903850377,0.0005418148939497769
127,0.0010255862725898623,0.0005273257847875357
128,0.0009796181693673134,0.00040707949665375054
129,0.0009785665897652507,0.00046072190161794424
130,0.0009883592138066888,0.000715121568646282
131,0.0009660176583565772,0.0002817638742271811
132,0.0009672237210907042,0.0003087766235694289
133,0.001003132201731205,0.00036500286660157144
134,0.0009866596665233374,0.0004513783205766231
135,0.0009583049104548991,0.00027021332061849535
136,0.0009997272863984108,0.00022558429918717593
