,loss,val_loss
0,0.027164772152900696,0.0036262432113289833
1,0.009564903564751148,0.002045046305283904
2,0.008390024304389954,0.004556515719741583
3,0.0072017852216959,0.0019418569281697273
4,0.006443543825298548,0.00619356008246541
5,0.00607855711132288,0.0022350791841745377
6,0.005634804256260395,0.002363514853641391
7,0.0048361471854150295,0.0014089260948821902
8,0.004433618858456612,0.0009095889399759471
9,0.004397562704980373,0.0018387965392321348
10,0.004177674185484648,0.001566924387589097
11,0.0037637250497937202,0.0010009064571931958
12,0.003550271736457944,0.0011203632457181811
13,0.003212804440408945,0.0015376057708635926
14,0.0030951860826462507,0.0011117085814476013
15,0.0030718024354428053,0.0011010403977707028
16,0.0027850246988236904,0.0013092871522530913
17,0.002787439152598381,0.0015893507516011596
18,0.0027873863000422716,0.000783496187068522
19,0.0025844124611467123,0.0009627288673073053
20,0.0024625910446047783,0.0006714296760037541
21,0.0024246270768344402,0.0008771889843046665
22,0.002489729318767786,0.001920151524245739
23,0.0023645844776183367,0.000723963079508394
24,0.0023701335303485394,0.0015514588449150324
25,0.002264935988932848,0.00046712669427506626
26,0.002269215416163206,0.0007524892571382225
27,0.002132177585735917,0.0009353914065286517
28,0.0021594264544546604,0.0007073552696965635
29,0.0020136430393904448,0.0005042813718318939
30,0.0019751221407204866,0.0005338152404874563
31,0.0018299506045877934,0.0006682671955786645
32,0.001870944513939321,0.0004622171982191503
33,0.0019153684843331575,0.0005118442350067198
34,0.0019088952103629708,0.000736153160687536
35,0.0018528510117903352,0.000577650498598814
36,0.0018933736719191074,0.0005938251269981265
37,0.0017523030983284116,0.0010686299065127969
38,0.001741481595672667,0.00042070302879437804
39,0.0017505220603197813,0.00033971015363931656
40,0.0016618629451841116,0.00044651833013631403
41,0.0017036768840625882,0.00037777077523060143
42,0.0016257119132205844,0.0004909142735414207
43,0.001579154166392982,0.00039978185668587685
44,0.0016231812769547105,0.0003120372421108186
45,0.0015334796626120806,0.000636062934063375
46,0.0014904770068824291,0.00039696544990874827
47,0.0014692606637254357,0.0004525066469796002
48,0.0014433154137805104,0.0006451194640249014
49,0.001505908090621233,0.000424532889155671
50,0.0014403816312551498,0.0006632949225604534
51,0.0014694564742967486,0.0009468950447626412
52,0.0014539635740220547,0.000387489766580984
53,0.0014342381618916988,0.0006576579762622714
